0,3.3088156427446815
1,3.2135054629403568
2,3.126494085950727
3,3.3470368555648795
4,3.1582427842653074
5,3.5164550075229264
6,2.9813120761062293
7,3.169053700369523
8,2.653889675004934
9,2.963454458706223
10,3.739598558837136
11,3.4713345722424567
12,3.1369653858180224
13,3.8196412665106725
14,2.990361911626147
15,3.8841797876482436
16,3.1058747987479913
17,2.9201576529528985
18,3.0274031833064963
19,3.9772702107142557
20,3.0561132891889278
21,3.4281624003772477
22,4.13549421592915
23,3.2841230301543103
24,2.9723434061234686
25,2.7635885922613586
26,2.714108534997989
27,2.9994943951894197
28,3.8196412665106725
29,3.2249341587639795
30,4.555348061489413
31,2.9286683426208073
32,3.5164550075229264
33,3.414176158402508
34,2.693630003654448
35,3.03688192726104
36,3.126494085950727
37,4.982792076316353
38,3.4861496580275975
39,3.7205503638664417
40,2.9994943951894197
41,2.886821232685307
42,3.2963931227461245
43,3.116131298915181
44,3.4003828362701722
45,3.0274031833064963
46,4.395005411414234
47,2.721028977842563
48,2.785567498980134
49,3.613304833512844
50,3.116131298915181
51,2.911718784307034
52,2.8466551909599724
53,3.3088156427446815
54,2.8950517318218223
55,2.954643829024068
56,2.954643829024068
57,3.5477075510270306
58,2.6868959714731044
59,3.665490586683414
60,3.4713345722424567
61,2.9372520863121987
62,3.373354163882253
63,2.721028977842563
64,3.116131298915181
65,3.4861496580275975
66,2.7708613515904386
67,3.0957224272839734
68,2.954643829024068
69,3.3470368555648795
70,3.1475474951485594
71,2.8786579220461457
72,3.2022059076864235
73,3.501187535392138
74,3.0561132891889278
75,2.8950517318218223
76,3.075721760577304
77,2.8705607118135266
78,2.417842718854817
79,2.7635885922613586
80,2.9813120761062293
81,3.2364949811650554
82,3.4423470353692043
83,3.0180134429566574
84,2.9723434061234686
85,3.4003828362701722
86,3.4003828362701722
87,2.954643829024068
88,3.630399266872144
89,2.954643829024068
90,3.26002547857525
91,3.2841230301543103
92,3.953172659135195
93,3.126494085950727
94,3.456735772821304
95,2.963454458706223
96,2.990361911626147
97,2.8545603704670857
98,3.501187535392138
99,3.03688192726104
100,3.0464513782771907
101,2.9372520863121987
102,3.6835090921860925
103,2.700409690639827
104,3.563707892373472
105,2.666961756572287
106,2.990361911626147
107,3.3601089371322326
108,3.701858230854289
109,3.2135054629403568
110,3.2249341587639795
111,3.1799827709017134
112,3.2364949811650554
113,3.386777184214394
114,3.2022059076864235
115,3.630399266872144
116,3.0658694641342925
117,2.749199854809259
118,3.248191020928247
119,3.0087110502943437
120,2.785567498980134
121,3.1369653858180224
122,3.0274031833064963
123,3.0561132891889278
124,3.4423470353692043
125,2.9994943951894197
126,2.9994943951894197
127,3.0856720914304723
128,2.2312567632744047
129,2.8705607118135266
130,2.823307826962981
131,3.0464513782771907
132,2.954643829024068
133,3.5799684132452523
134,3.373354163882253
135,2.6409862701690265
136,3.373354163882253
137,2.8466551909599724
138,5.493617700082344
139,3.248191020928247
140,2.9994943951894197
141,2.603245942186179
142,3.1369653858180224
143,3.373354163882253
144,3.5164550075229264
145,3.0658694641342925
146,2.310944923878104
147,2.9286683426208073
148,3.1475474951485594
149,2.4923452461527376
150,3.7788192719904172
151,2.590975849594365
152,2.9723434061234686
153,3.3601089371322326
154,3.4713345722424567
155,3.5964977151964628
156,3.5477075510270306
157,3.5964977151964628
158,3.1058747987479913
159,3.2841230301543103
160,3.0561132891889278
161,2.621938075198332
162,2.8004931491968095
163,3.414176158402508
164,3.248191020928247
165,2.603245942186179
166,3.7590166446942375
167,3.8406946757085048
168,2.8310298730568912
169,2.8156449542174116
170,3.2135054629403568
171,2.9033505346365174
172,3.8622008809294686
173,4.053256117692177
174,3.5964977151964628
175,3.2364949811650554
176,3.613304833512844
177,3.2364949811650554
178,3.2135054629403568
179,2.990361911626147
180,3.739598558837136
181,3.456735772821304
182,3.929642161725001
183,3.2720016696219654
184,3.2135054629403568
185,3.701858230854289
186,3.03688192726104
187,3.5477075510270306
188,2.727997647158656
189,3.373354163882253
190,3.169053700369523
191,3.456735772821304
192,3.0180134429566574
193,3.1058747987479913
194,3.4861496580275975
195,3.0180134429566574
196,3.1799827709017134
197,3.191032607088298
198,3.169053700369523
199,3.1058747987479913
200,3.456735772821304
201,2.653889675004934
202,3.5477075510270306
203,2.862528540116262
204,3.075721760577304
205,3.7788192719904172
206,3.953172659135195
207,3.0856720914304723
208,6.997695096858618
209,2.735015219817303
210,3.3088156427446815
211,2.9033505346365174
212,3.1058747987479913
213,3.2963931227461245
214,3.3601089371322326
215,3.5964977151964628
216,3.126494085950727
217,2.742082387040395
218,2.954643829024068
219,3.4281624003772477
220,2.6094379124341005
221,2.742082387040395
222,3.1475474951485594
223,2.862528540116262
224,3.1369653858180224
225,3.8196412665106725
226,3.6835090921860925
227,2.7708613515904386
228,2.727997647158656
229,2.8545603704670857
230,3.386777184214394
231,3.3088156427446815
232,3.4713345722424567
233,2.749199854809259
234,3.3470368555648795
235,3.386777184214394
236,2.9201576529528985
237,3.2720016696219654
238,3.0464513782771907
239,3.4423470353692043
240,3.0957224272839734
241,2.621938075198332
242,3.03688192726104
243,2.990361911626147
244,3.2135054629403568
245,3.456735772821304
246,2.412727618188046
247,3.373354163882253
248,3.414176158402508
249,4.107323338962454
250,3.3601089371322326
251,2.9723434061234686
252,2.963454458706223
253,4.225106374618837
254,2.9813120761062293
255,3.1799827709017134
256,3.563707892373472
257,2.7781873916825113
258,3.953172659135195
259,2.9813120761062293
260,3.03688192726104
261,3.3601089371322326
262,2.5668782980153044
263,3.6477910095840134
264,2.9723434061234686
265,2.4813561245771423
266,3.4713345722424567
267,3.03688192726104
268,2.963454458706223
269,2.990361911626147
270,3.191032607088298
271,2.8004931491968095
272,2.823307826962981
273,3.2963931227461245
274,3.075721760577304
275,3.126494085950727
276,2.785567498980134
277,3.3601089371322326
278,3.03688192726104
279,3.169053700369523
280,2.653889675004934
281,3.4713345722424567
282,3.3088156427446815
283,3.386777184214394
284,3.2364949811650554
285,3.248191020928247
286,2.990361911626147
287,3.2720016696219654
288,3.0957224272839734
289,3.2841230301543103
290,3.0658694641342925
291,2.9723434061234686
292,3.169053700369523
293,2.9372520863121987
294,3.0957224272839734
295,3.4423470353692043
296,2.666961756572287
297,2.911718784307034
298,3.8622008809294686
299,3.906652643500302
300,2.7781873916825113
301,2.714108534997989
302,3.3470368555648795
303,2.954643829024068
304,4.13549421592915
305,3.2720016696219654
306,3.0087110502943437
307,3.2841230301543103
308,2.954643829024068
309,2.8950517318218223
310,3.7990219793079367
311,2.9994943951894197
312,3.1582427842653074
313,2.714108534997989
314,3.6835090921860925
315,3.03688192726104
316,3.0561132891889278
317,3.7990219793079367
318,3.3601089371322326
319,3.1369653858180224
320,2.5550438403683016
321,3.386777184214394
322,3.613304833512844
323,3.5799684132452523
324,3.5319591940588917
325,3.191032607088298
326,3.5164550075229264
327,4.194334715952083
328,3.4281624003772477
329,3.1369653858180224
330,3.2720016696219654
331,5.051784947803305
332,2.9372520863121987
333,2.8705607118135266
334,3.4861496580275975
335,3.191032607088298
336,3.3470368555648795
337,3.5799684132452523
338,3.1799827709017134
339,3.1475474951485594
